코드,관광지명,필드,변경전,변경후,규칙,사유,단계,근거출처,비고,개최월,_2026일정,확정도,추천대상,근거,제외사유
P884,제주올레 10-1코스,verifyNote,제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',FIX44,확인 시점·재확인 필요 명시,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P884,제주올레 10-1코스,correctionHistory,"nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI","nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI",FIX44,이력,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P884,제주올레 10-1코스,sourceCheckUrl,https://easyjeju.net · https://www.jejuolle.org/trail#/road/10_1 (공식 코,https://easyjeju.net · https://www.jejuolle.org/trail#/road/10_1 (공식 코,FIX44,1차 기록 출처,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,mobilityCaveat,(공백),가파도는 섬 안이 대체로 평탄해 휠체어로 둘러보실 수 있습니다. 실제 제약은 운진항에서 배를 타는 과정에 있습니다. 2022년,FIX44,2022 실제 승선 시도 기록 반영 — '선적 가능' 표현이 자력 승선으로 오해될 소지,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,companionRequired,UNKNOWN,Y,FIX44,승선·선내이동·하선·섬내 이동 전 단계에서 동행자 도움 필요,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,activityEvidence,(공백),"서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) — 운진항 가파도행",FIX44,1차 기록 근거 추가,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,verifyNote,검증완료(2026-07),검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ※ 기존 '접이식 ,FIX44,확인 시점·재확인 필요 명시,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,correctionHistory,FIX20: FULL 재점검 — 구간편차 기준 일괄 적용,"FIX20: FULL 재점검 — 구간편차 기준 일괄 적용 | FIX44: 여객선 승하선 실태 반영, 자력 승선 오해 문구 정정",FIX44,이력,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P915,가파도,sourceCheckUrl,https://easyjeju.net,https://easyjeju.net · https://www.seogwipo.co.kr/news/articleView.htm,FIX44,1차 기록 출처,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),mobilityCaveat,(공백),마라도는 배에서 내리는 선착장에 부잔교가 설치되어 있지 않아 하선에도 여러 사람의 도움이 필요합니다. 실제 제약은 운진항에서 ,FIX44,2022 실제 승선 시도 기록 반영 — '선적 가능' 표현이 자력 승선으로 오해될 소지,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),companionRequired,UNKNOWN,Y,FIX44,승선·선내이동·하선·섬내 이동 전 단계에서 동행자 도움 필요,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),activityEvidence,(공백),"서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) — 운진항 가파도행",FIX44,1차 기록 근거 추가,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),verifyNote,검증완료(2026-07),검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ※ 기존 '접이식 ,FIX44,확인 시점·재확인 필요 명시,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),correctionHistory,FIX17: 섬·항만 실지 접근 재검증 하향,"FIX17: 섬·항만 실지 접근 재검증 하향 | FIX44: 여객선 승하선 실태 반영, 자력 승선 오해 문구 정정",FIX44,이력,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P914,마라도(마라해양도립공원),sourceCheckUrl,https://easyjeju.net,https://easyjeju.net · https://www.seogwipo.co.kr/news/articleView.htm,FIX44,1차 기록 출처,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,mobilityCaveat,(공백),"실제 제약은 운진항에서 배를 타는 과정에 있습니다. 2022년 확인 기준으로, 전동휠체어를 이용하시면 수동휠체어로 갈아타셔야 ",FIX44,2022 실제 승선 시도 기록 반영 — '선적 가능' 표현이 자력 승선으로 오해될 소지,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,companionRequired,UNKNOWN,Y,FIX44,승선·선내이동·하선·섬내 이동 전 단계에서 동행자 도움 필요,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,activityEvidence,(공백),"서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) — 운진항 가파도행",FIX44,1차 기록 근거 추가,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,verifyNote,검증완료(2026-07),검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ※ 기존 '접이식 ,FIX44,확인 시점·재확인 필요 명시,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,correctionHistory,FIX17: 섬·항만 실지 접근 재검증 하향,"FIX17: 섬·항만 실지 접근 재검증 하향 | FIX44: 여객선 승하선 실태 반영, 자력 승선 오해 문구 정정",FIX44,이력,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P416,가파도 마라도 정기여객선,sourceCheckUrl,https://easyjeju.net,https://easyjeju.net · https://www.seogwipo.co.kr/news/articleView.htm,FIX44,1차 기록 출처,FIX44,서귀포신문 2022-12-21 (2022-10 실제 승선 시도 기록),,,,,,,
P884,제주올레 10-1코스,mobilityCaveat,"가파도 4.2km 순환 코스는 완만한 경사로 전 구간 휠체어 통행이 가능하고, 섬 안에 장애인 전용주차 2면","가파도 4.2km 순환 코스는 완만한 경사로 전 구간 휠체어 통행이 가능하고, 섬 안에 장애인 전용주차 2면",FIX45,2021 현장조사 반영 — 조수·경사로·할인·결항 확인 등 실행정보 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P884,제주올레 10-1코스,activityEvidence,"제주올레 공식 코스정보 — 4.2km · 1~2시간 · 난이도 하 · 완만한 경사, 전 구간 휠체어 이용 가","제주올레 공식 코스정보 — 4.2km · 1~2시간 · 난이도 하 · 완만한 경사, 전 구간 휠체어 이용 가",FIX45,2021 현장조사 근거 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P884,제주올레 10-1코스,verifyNote,제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 1,제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 1,FIX45,상호 확증 기록,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P884,제주올레 10-1코스,sourceCheckUrl,https://easyjeju.net · https://www.jejuolle.org/trail#/road/,https://easyjeju.net · https://www.jejuolle.org/trail#/road/,FIX45,출처 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P884,제주올레 10-1코스,correctionHistory,"nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILAB","nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILAB",FIX45,이력,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P915,가파도,mobilityCaveat,가파도는 섬 안이 대체로 평탄해 휠체어로 둘러보실 수 있습니다. 실제 제약은 운진항에서 배를 타는 과정에 있,"가파도는 섬 안이 대체로 평탄해 휠체어로 둘러보실 수 있고, 무장애 추천 코스가 총 5.2km 13개 지점으",FIX45,2021 현장조사 반영 — 조수·경사로·할인·결항 확인 등 실행정보 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P915,가파도,activityEvidence,"서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) ","서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) ",FIX45,2021 현장조사 근거 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P915,가파도,verifyNote,검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ,검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ,FIX45,상호 확증 기록,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P915,가파도,sourceCheckUrl,https://easyjeju.net · https://www.seogwipo.co.kr/news/artic,https://easyjeju.net · https://www.seogwipo.co.kr/news/artic,FIX45,출처 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P915,가파도,correctionHistory,"FIX20: FULL 재점검 — 구간편차 기준 일괄 적용 | FIX44: 여객선 승하선 실태 반영, 자력 승","FIX20: FULL 재점검 — 구간편차 기준 일괄 적용 | FIX44: 여객선 승하선 실태 반영, 자력 승",FIX45,이력,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P416,가파도 마라도 정기여객선,mobilityCaveat,"실제 제약은 운진항에서 배를 타는 과정에 있습니다. 2022년 확인 기준으로, 전동휠체어를 이용하시면 수동휠",배를 타고 내리는 높이가 조수간만에 따라 수시로 바뀌어 계단 이용을 피하기 어렵습니다. 음력 7~13일 무렵,FIX45,2021 현장조사 반영 — 조수·경사로·할인·결항 확인 등 실행정보 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P416,가파도 마라도 정기여객선,activityEvidence,"서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) ","서귀포신문 2022-12-21 기획기사(서귀포시장애인자립생활지원센터, 2022-10 실제 승선 시도 기록) ",FIX45,2021 현장조사 근거 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P416,가파도 마라도 정기여객선,verifyNote,검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ,검증완료(2026-07) ※ 2022-10 시점 기록 — 이후 항만·선박 개선 여부 미확인. 재확인 필요. ,FIX45,상호 확증 기록,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P416,가파도 마라도 정기여객선,sourceCheckUrl,https://easyjeju.net · https://www.seogwipo.co.kr/news/artic,https://easyjeju.net · https://www.seogwipo.co.kr/news/artic,FIX45,출처 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P416,가파도 마라도 정기여객선,correctionHistory,"FIX17: 섬·항만 실지 접근 재검증 하향 | FIX44: 여객선 승하선 실태 반영, 자력 승선 오해 문구","FIX17: 섬·항만 실지 접근 재검증 하향 | FIX44: 여객선 승하선 실태 반영, 자력 승선 오해 문구",FIX45,이력,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,mobilityCaveat,(공백),운진항 승선장은 배를 타고 내리는 높이가 조수간만에 따라 수시로 바뀌어 계단 이용을 피하기 어렵습니다. 음력,FIX45,2021 현장조사 반영 — 조수·경사로·할인·결항 확인 등 실행정보 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,companionRequired,UNKNOWN,Y,FIX45,이동 지원 필요 명시,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,activityEvidence,(공백),두리함께 가파도 무장애 여행정보(2021) — 승선장은 조수간만 차이로 승선 높이가 수시로 바뀌어 계단 이용,FIX45,2021 현장조사 근거 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,verifyNote,검증완료(2026-07),검증완료(2026-07) ※ FIX45: 두리함께 2021 현장조사 반영 — 2022 서귀포신문 1차 기록과,FIX45,상호 확증 기록,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,sourceCheckUrl,https://easyjeju.net,https://easyjeju.net · https://blog.naver.com/duritrip/22251,FIX45,출처 추가,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P896,운진항,correctionHistory,FIX17: 섬·항만 실지 접근 재검증 하향,FIX17: 섬·항만 실지 접근 재검증 하향 | FIX45: 두리함께 2021 현장조사 반영 (조수 시점·경,FIX45,이력,FIX45,두리함께 가파도 무장애 여행정보(2021),,,,,,,
P951,세리월드,elderlyAccess,FULL,PARTIAL,FIX46,안내문구와 필드값 모순 해소 — 카트 '임산부 및 노약자 이용 제한' 명시,FIX46,세리월드 공식 요금·이용안내,,,,,,,
P884,제주올레 10-1코스,wheelchairSection,전 구간 (상동포구~가파포구),상동포구~휠체어 올레길 종점,FIX47,두리함께 2021 무장애 지도 — 올레 10-1에 휠체어 올레길 종점이 별도 표시됨,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
P884,제주올레 10-1코스,wheelchairSectionDist,4.2km,(공백),FIX47,지도에 휠체어 구간 거리 미표기 — 4.2km는 코스 전체 길이이므로 사용 불가. 추정하지 않음,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
P884,제주올레 10-1코스,wheelchairCaveat,코스 자체는 전 구간 통행 가능. 제약은 가파도행 여객선 승하선 — 전동휠체어 선적 불가,종점 부근에 6~7도 오르막 55m 구간이 있습니다. 코스 전체(가파포구까지)를 이어서 가시기는 어렵습니다,FIX47,지도 경사 표시 반영,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
P884,제주올레 10-1코스,mobilityCaveat,"가파도 4.2km 순환 코스는 완만한 경사로 전 구간 휠체어 통행이 가능하고, 섬 안에 장애인 전용주차 2면과 장애인 화장실이",올레 10-1코스는 상동포구에서 '휠체어 올레길 종점'까지 휠체어로 이동하실 수 있습니다. 종점 부근에 6~7도 오르막 55m,FIX47,구간 한정으로 정정 + 대체 경로(순환 코스) 안내 추가,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
P884,제주올레 10-1코스,verifyNote,제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',제주올레 공식 코스정보로 확인(2026-08) — 전 구간 휠체어 이용 가능. 제주올레 공식 휠체어 코스 10개 중 유일한 ',FIX47,자료 불일치 및 실측 우선 판단 기록,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
P884,제주올레 10-1코스,correctionHistory,"nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI","nan | FIX28: Activity 축 모순 해소 | FIX37: 난이도 오기재 정정, UNAVAILABLE→CONDITI",FIX47,이력,FIX47,두리함께 2021 무장애 지도 · 제주올레 공식 코스정보,,,,,,,
