placeId,name,categoryMain,categoryMid,categorySub,placeType,placeKind,placeRank,mainActivity,functionTags,roadAddress,jibunAddress,latitude,longitude,indoorOutdoor,indoorOutdoorCode,capacity,parkingCapacity,publicFacilities,accidentSummary1km,accidentSummaryNews,isIsland,islandName,ferryPort,ferryMinutes,halfDayRequired,feeGeneral,feeDisabled,openHours,closedDays,durationMin,homepage,eventStatus2026,eventMonthStart,eventMonthEnd,eventDate2026,eventScheduleConfidence,eventPeriodNote,recommendable,recommendExcludeReason,ferryTrips,islandAccessNote,facilityNature,note
P635,탐나라 공하국(제주남이섬),문화·전시,역사·문화유산,문화유산,Place,SPOT,GENERAL,관람,"문화,역사문화",도로명주소 미보유,제주특별자치도 제주시 한림읍 금악리 81-8,33.31075,126.357635,실외,OUTDOOR,2000,40,주차장+화장실,"교통사고(26), 낙상(13), 상해(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 제주특별자치도 서쪽 한림읍 금악리에 자리 잡은 탐나라공화국은 대한민국 안에 개국한 또 하나의 나라다. 정확하게는 가상국가형 테마파크이다. 초소 형국 가체(Micro nation)라고 한다. 이미 경기도에 남이섬 공화국을 만들었던 이곳 대통령(강우현 대표)은 ‘탐나라공화국은 여행자가 함께 가꾸는 나라’라고 말한다. 이름부터... / 자료기준: 2022-12-01
P636,토끼섬,자연관광,해양,해안경관,Area,AREA,LOCAL,경관감상,"해안경관,자연",도로명주소 미보유,제주특별자치도 제주시 구좌읍 하도리 산 85,33.5187514,126.8830214,실외,OUTDOOR,100,15,주차공간+화장실(+별방진 왼쪽편 개방화장실),"낙상(24), 교통사고(7), 열상(4)",종사자(1): 해양사고(1),UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 제주시 구좌읍 하도리 굴동포구에 이르면 약 50미터쯤 떨어진 곳에 표류하는 듯 떠 있는 작은 섬이 보인다. 그 섬이 바로 토끼섬으로 한여름 하얀 문주란꽃이 온 섬을 뒤덮을 때 그 모양이 토끼 같아서 붙여진 이름이다. 우리나라에서 유일하게 문주란이 자생하고 있다. 먼 옛날 멀리 아프리카 남단에서 파도를 타고 온 씨앗이 정착... / 자료기준: 2022-12-01
P637,파파빌레,자연관광,지질·특수자원,자연경관,Area,AREA,LOCAL,경관감상,자연경관,제주특별자치도 제주시 조천읍 남조로 2185,제주특별자치도 제주시 조천읍 와흘리 165-8,33.460612,126.660918,실외,OUTDOOR,200,100,주차장+화장실,"교통사고(21), 낙상(3), 기타 둔상(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 도심 빌딩 숲에서 쌓인 스트레스를 수만 년 된 현무암 숲 음이온으로 확 날릴 수 있는 곳. 건강한 체험과 자연체험 위주로 파파빌레는 6시간 코스를 운영하고 있다. 일반인은 물론 평소에 고지혈증· 당뇨· 고혈압 등 약을 복용 중인 사람에게도 적극적으로 추천하는 치유 프로그램이다. 프로그램은 사업장 운영에 따라 변동될 수 있... / 자료기준: 2022-12-01
P638,한림오일장,상업·쇼핑,시장,오일시장,Place,SPOT,CENTRAL·LOCAL,쇼핑·식음료,"전통시장,지역상권",제주특별자치도 제주시 한림읍 한수풀로4길 10,제주특별자치도 제주시 한림읍 대림리 1698-4,33.420152,126.274234,실내+실외,MIXED,2699,100,관리사무소+주차장+공중화장실,"낙상(5), 기타 둔상(4), 교통사고(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 한림민속오일시장은 한림읍 주민들로 북적대는 곳이다. ’한림조끄뜨레시장‘ 이라는 재미있는 이름도 가지고 있다. 조끄뜨레는 제주어로 곁에· 가까이라는 의미로· 여러분 곁에 가까이 있는 시장이라는 의미이다. 규모는 작지만· 현지인에게 필요한 생필품· 농기구· 의류 등 없는 것이 없는 알짜배기 시장이다. 농어업이 발달한 지역인... / 자료기준: 2022-12-01
P639,항파두리항목유적지,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,"역사문화,문화유산",제주특별자치도 제주시 애월읍 항파두리로 50,제주특별자치도 제주시 애월읍 상귀리 1012,33.451946,126.410416,실외,OUTDOOR,6000,129,주차장+화장실+무료 WIFI+음료대,"교통사고(7), 낙상(2), 기타 둔상(2)",,UNKNOWN,,,,,무료,무료,8:30~18:00,연중무휴,30분~1시간,,UNKNOWN,,,,,,Y,,,,,소개: 제주항파두리 항몽 유적은 13세기 말엽(1271~1273)원나라 침략에 맞서 끝까지 항거한 고려무인의 정서가 서린 삼별초군의 마지막 보루였던 곳이다. 삼별초군은 남하하여 진도의 용장성을 근거지로 항전하였으나· 원나라 세력에 의해 원종 12년(1271) 진도가 함락되고 배중손 장군이 전사하게 되자 김통정 장군이 잔여부대를... / 자료기준: 2022-12-01
P640,헌마공신김만일기념관,문화·전시,역사·문화유산,문화유산,Place,SPOT,LOCAL,관람,"문화,역사문화",제주특별자치도 서귀포시 남원읍 서성로 919,제주특별자치도 서귀포시 남원읍 한남리 992,33.336699,126.69205,실외,OUTDOOR,500,24,주차장+화장실+수유대+전기자동차 충전소,"교통사고(4), 낙상(4), 열상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 서귀포시 남원읍 서성로 919에 위치한 헌마공신 김만일기념관은 2021년 8월 문을 열었다. 이곳은 임진왜란 당시 전쟁에 사용할 말을 헌납하면서 국난극복에 기여한 김만일(1550~1632)을 기리기 위해 지어진 기념관이다. / 자료기준: 2022-12-01
P641,혼인지,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,"역사문화,문화유산",제주특별자치도 서귀포시 성산읍 혼인지로 39-22,제주특별자치도 서귀포시 성산읍 온평리 1693,33.41507,126.89409,실외,OUTDOOR,500,50,주차장+화장실(2동),"교통사고(19), 낙상(10), 기타 둔상(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 넓은 연못인 혼인지에서 삼신이 혼례를 올림으로써 자손이 늘어나고 농사가 시작되었다는 전설이 있다. 이 때문에 ‘열온 또는 열운’이라는 옛 이름을 가진 온평리는 혼인지 마을로 불리게 되었으며· 탐라국의 건국 신화가 전해지는 삼성혈과도 관련되어 있어 함께 들린다면 더욱 흥미롭게 제주도를 느낄 수 있다. 제주특별자치도 올레 2... / 자료기준: 2022-12-01
P642,환상숲 곶자왈공원,자연관광,숲·공원,곶자왈숲,Place,SPOT,RELATED·LOCAL,산책·생태관람,"숲,생태",제주특별자치도 제주시 한경면 녹차분재로 594-1,제주특별자치도 제주시 한경면 저지리 2848-2,33.322342,126.26323,실외,OUTDOOR,429,UNKNOWN,주차장,"낙상(9), 기타 둔상(5), 교통사고(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,소개: 곶자왈은 토속 제주어다. ‘곶’은 숲을 뜻하며· ‘자왈’은 나무나 덩굴이 얽히고 설킨 것을 말한다. 제주특별자치도 곳곳에는 이처럼 천연 그대로 우거진 곶자왈이 많다. 그 중 환상숲곶자왈은 한 가족의 사연이 있는 곳. 환상숲 안 쪽에 세워진 안내판에서 이런 글귀를 볼 수 있다. “마흔 일곱· 오른쪽 몸이 마비되었습니다. 사... / 자료기준: 2022-12-01
P643,수풍석 뮤지엄,문화·전시,전시시설,박물관,Place,SPOT,LOCAL,관람,"건축,자연,문화",제주특별자치도 서귀포시 안덕면 산록남로762번길 79,제주특별자치도 서귀포시 안덕면 상천리 791,33.3011,126.3917,실내+실외,MIXED,50,UNKNOWN,주차장+셔틀버스,"교통사고(17), 낙상(6), 기타 둔상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,"소개: 수(水)·풍(風)·석(石)뮤지엄은 제주도의 물·바람·돌을 각각의 테마로 삼은 예약제 건축·명상 공간이다. 포도호텔을 설계한 이타미 준이 디자인했으며, 수뮤지엄·풍뮤지엄·석뮤지엄 등을 큐레이터 동행 투어로 관람한다. 공휴일 휴관, 관람은 1일 2회 운영되며 홈페이지 사전 예약 필요. / 자료기준: 2026-06-16"
P644,유동룡미술관,문화·전시,전시시설,미술관,Place,SPOT,LOCAL,관람,"문화,실내관람",제주특별자치도 제주시 한림읍 용금로 906-10,제주특별자치도 제주시 한림읍 월림리 115-161,33.3406,126.2707,실내,INDOOR,500,UNKNOWN,주차장+화장실+식음료시설+기념품점+엘리베이터+안내시설,"낙상(5), 교통사고(4), 추락(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,"소개: 유동룡미술관(ITAMI JUN MUSEUM)은 건축가 겸 아티스트 이타미 준(유동룡)의 건축 철학과 예술 세계를 조명하는 미술관이다. 연면적 700㎡, 지상 2층 규모에 1970년부터 2011년까지의 건축 작품과 회화·서예·조각 등을 전시하고, 라이브러리·티 라운지·뮤지엄 스토어를 운영한다. 사전 예약 우선, 운영시간 10:00~18:00(입장 마감 17:00). / 자료기준: 2026-06-16"
P645,제주난타,문화·전시,공연·엔터테인먼트,공연,Place,SPOT,CENTRAL·POPULAR,공연관람,"공연,실내관람",제주특별자치도 제주시 선돌목동길 56-26,제주특별자치도 제주시 오등동 10-1,33.4458273,126.5479103,실내,INDOOR,659,UNKNOWN,공용주차장+무료 WIFI,"교통사고(32), 낙상(27), 동물/곤충(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주난타: 퍼포먼스 전용 극장
P646,제주아리랑 혼,문화·전시,공연·엔터테인먼트,공연,Event,EVENT,RELATED,공연관람,"공연,실내관람",제주특별자치도 서귀포시 표선면 번영로 2564-21,제주특별자치도 서귀포시 표선면 성읍리 2684,33.4026984,126.7786456,실내,INDOOR,930,56,공용주차장+화장실+무료 WIFI+흡연구역+편의점,"낙상(31), 교통사고(19), 기타 둔상(5)",,UNKNOWN,,,,,,,,,,,○,,,,SEASONAL_ONLY,태권마샬아츠 타악 공연 — 상설/부정기,N,"2026년 구체 일정 미공표 — 개최 시기만 추정, 추천 제외",,,,제주아리랑 혼: 태권마샬아츠 타악 공연
P647,제주아트센터,문화·전시,공연·엔터테인먼트,공연장,Place,SPOT,CENTRAL,공연관람,"공연,문화시설",제주특별자치도 제주시 오남로 231,제주특별자치도 제주시 오라이동 898-8,33.4751044,126.5155185,실내,INDOOR,1184,100,엘리베이터+수유실,"교통사고(16), 낙상(5), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주아트센터: 대규모 문화예술 공연장
P648,신천리벽화마을,문화·전시,복합문화공간,문화거리,Area,AREA,RELATED·LOCAL,관람·체험,포토존,제주특별자치도 서귀포시 성산읍 신천서로 5,제주특별자치도 서귀포시 성산읍 신천리 478-7,33.344184,126.8497937,실외,OUTDOOR,80,9,,"교통사고(7), 낙상(6), 물(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,신천리벽화마을: 바다 뷰 벽화마을
P649,제주돌마을공원,문화·전시,복합문화공간,문화공원,Place,SPOT,RELATED,관람·산책,"문화공원,산책",제주특별자치도 제주시 한림읍 금능남로 421,제주특별자치도 제주시 한림읍 금능리 368-2,33.353784,126.2536922,실외,OUTDOOR,150,UNKNOWN,주차장,"낙상(27), 교통사고(17), 열상(9)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주돌마을공원: 화산석 테마 공원
P650,제주밭담테마공원,문화·전시,복합문화공간,문화공원,Place,SPOT,RELATED,관람·산책,"문화공원,산책",제주특별자치도 제주시 구좌읍 월정서로 162,제주특별자치도 제주시 구좌읍 월정리 1400-14,33.5631895,126.7788381,실외,OUTDOOR,100,UNKNOWN,화장실,"낙상(26), 교통사고(25), 열상(8)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주밭담테마공원: 돌담 문화 공원
P651,가파초등학교 마라분교장,문화·전시,복합문화공간,문화공간,Place,SPOT,RELATED·LOCAL,산책·관람,"문화,야외",제주특별자치도 서귀포시 대정읍 마라로 58,제주특별자치도 서귀포시 대정읍 가파리 696,33.119295,126.2667194,실외,OUTDOOR,30,UNKNOWN,,"교통사고(3), 낙상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,가파초등학교 마라분교장: 국토 최남단 학교
P652,서복공원,문화·전시,복합문화공간,문화공원,Place,SPOT,RELATED,관람·산책,"문화공원,산책",제주특별자치도 서귀포시 칠십리로 156-8,제주특별자치도 서귀포시 동홍동 296-1,33.2448092,126.5706571,실외,OUTDOOR,120,40,공중화장실,"교통사고(25), 낙상(22), 기타 둔상(5)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서복공원: 서복 전설 테마 공원
P653,저지문화예술인마을,문화·전시,복합문화공간,예술마을,Area,AREA,RELATED·LOCAL,관람·체험,포토존,제주특별자치도 제주시 한경면 중산간서로 3675,제주특별자치도 제주시 한경면 저지리 1863-1,33.3327001,126.2558493,실외+실내,UNKNOWN,200,81,엘리베이터+수유실,"낙상(9), 기타 둔상(5), 교통사고(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,저지문화예술인마을: 갤러리 밀집 예술인마을
P654,제주4.3평화공원,문화·전시,역사·문화유산,역사기념공원,Place,SPOT,CENTRAL·POPULAR,추모·관람,"역사문화,추모",제주특별자치도 제주시 명림로 430,제주특별자치도 제주시 봉개동 237-2,33.4498255,126.6177476,실내+실외,MIXED,10000,150,공용주차장+화장실+무료 WIFI+음료대+임산부 휴게시설+엘리베이터,"낙상(24), 교통사고(22), 추락(2)",,UNKNOWN,,,,,무료,무료,09:00~18:00,"첫째,셋째 월요일 휴관",1시간~1시간30분,,UNKNOWN,,,,,,Y,,,,,제주4.3평화공원: 4.3사건 역사 평화공원
P655,송악산진지동굴,문화·전시,역사·문화유산,역사유적,Place,SPOT,CENTRAL·RELATED,관람,역사문화,도로명주소미보유,제주특별자치도 서귀포시 대정읍 상모리 194-2,33.2030708,126.2913099,실외,OUTDOOR,50,UNKNOWN,공용주차장+화장실+무료 WIFI,"낙상(24), 교통사고(13), 기타 둔상(1)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,송악산진지동굴: 일제강점기 군사 유적
P656,다랑쉬굴,문화·전시,역사·문화유산,역사유적,Place,SPOT,CENTRAL·RELATED,관람,역사문화,도로명주소미보유,제주특별자치도 제주시 구좌읍 세화리 2608-6,33.4698851,126.8321332,실외,OUTDOOR,20,UNKNOWN,,"낙상(16), 교통사고(10), 상해(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,다랑쉬굴: 4.3사건 유적지
P657,진아영 할머니 삶터,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,제주특별자치도 제주시 한림읍 월령1길 22,제주특별자치도 제주시 한림읍 월령리 381,33.3761294,126.214599,실외,OUTDOOR,20,0,,"낙상(10), 교통사고(3), 동물/곤충(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,진아영 할머니 삶터: 무명천 할머니 생가
P658,서귀포 김정희 유배지,문화·전시,역사·문화유산,역사유적,Place,SPOT,CENTRAL·RELATED,관람,역사문화,제주특별자치도 서귀포시 대정읍 추사로 44,제주특별자치도 서귀포시 대정읍 안성리 1661-1,33.2497961,126.2784939,실외,OUTDOOR,150,UNKNOWN,엘리베이터+유모차대여,"교통사고(3), 낙상(3), 기타 둔상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,서귀포 김정희 유배지: 추사 김정희 유배터
P659,귀빈사,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,제주특별자치도 제주시 구좌읍 비자림로 1456,제주특별자치도 제주시 구좌읍 송당리 2438,33.4447365,126.7590992,실외,OUTDOOR,20,UNKNOWN,,"교통사고(67), 낙상(31), 기타 둔상(4)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,귀빈사: 이승만 별장
P660,대한민국최남단비,문화·전시,역사·문화유산,기념비,Place,SPOT,RELATED·LOCAL,관람,"역사문화,기념비",제주특별자치도 서귀포시 대정읍 마라로 131,제주특별자치도 서귀포시 대정읍 가파리 583-9,33.1141134,126.2684382,실외,OUTDOOR,50,UNKNOWN,공중화장실,"교통사고(3), 낙상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,대한민국최남단비: 마라도 최남단 기념비
P661,제주가마오름일제동굴진지,문화·전시,역사·문화유산,역사유적,Place,SPOT,CENTRAL·RELATED,관람,역사문화,제주특별자치도 제주시 한경면 청수서5길 63,제주특별자치도 제주시 한경면 청수리 847,33.3058185,126.249548,실외,OUTDOOR,40,UNKNOWN,공용주차장,"교통사고(7), 낙상(3), 말달구지(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,제주가마오름일제동굴진지: 일제 동굴 진지
P662,곤을동4.3유적지,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,도로명주소미보유,제주특별자치도 제주시 화북일동 4438,33.5217669,126.5573956,실외,OUTDOOR,80,UNKNOWN,,"낙상(12), 교통사고(3), 상해(3)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,곤을동4.3유적지: 4.3사건 잃어버린 마을
P663,낙선동 4.3성,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,제주특별자치도 제주시 조천읍 선흘서5길 7,제주특별자치도 제주시 조천읍 선흘리 2720,33.515519,126.6940738,실외,OUTDOOR,100,UNKNOWN,주차장+관리사무소,"낙상(17), 교통사고(7), 추락(6)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,낙선동 4.3성: 4.3사건 방어 유적
P664,큰넓궤,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,도로명주소미보유,제주특별자치도 서귀포시 안덕면 동광리 산92-3,33.3096419,126.3253065,실외,OUTDOOR,120,UNKNOWN,,"교통사고(26), 낙상(13), 상해(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,큰넓궤: 4.3사건 피신 동굴
P665,수월이못,문화·전시,역사·문화유산,역사유적,Place,SPOT,LOCAL,관람,역사문화,도로명주소미보유,제주특별자치도 서귀포시 대정읍 안성리 1747,33.2584078,126.2784956,실외,OUTDOOR,80,UNKNOWN,화장실+샤워실,"교통사고(3), 낙상(3), 기타 둔상(2)",,UNKNOWN,,,,,,,,,,,UNKNOWN,,,,,,Y,,,,,수월이못: 역사적 연못
