accidentId,placeId,roadId,locationType,locationText,articleText,date,visitMonth,season,timeSlot,weather,crowdLevel,hazardType,victimType,severity,accessibility,risk_id,latitude,longitude,tempMax,tempMin,windSpeed,rainfall,airTemp,humidity,source,sourceDetail,newsPlaceCode,matchType
AE_NEWS_0410,P531,,PLACE,공천포,서귀포시 해상서 레저보트 침몰해 70대 선장 사망,2025-07-17,7월,여름,야간,,,"야간위험, 익수위험",관광객,FATAL,,RP_DROWN_01,33.259292,126.640673,,,,,,,news,"카카오티비, https://tv.kakao.com/channel/1391/cliplink/456613914",P578,EXACT
AE_NEWS_0411,P851,,PLACE,돈내코계곡원양축제,돈내코계곡 원앙폭포 인근에서 물놀이하던 60대가 물에 빠져 119에 의해 병원으로 이송,2023-08-21,8월,여름,오후,,,해양(익수위험),,FATAL,,RP_DROWN_01,33.30053,126.58174,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20230821016400056",P581,PARTIAL2
AE_NEWS_0412,P534,,PLACE,보롬이(하논·하구구),물탱크 입구 나무판자 파손으로 어린이 추락 및 병원 이송,2024-10-31,10월,가을,오후,,,추락/익수,지역주민,MINOR,,RP_DROWN_01,33.2513,126.5309,,,,,,,news,"한라일보, https://www.ihalla.com/read.php3?aid=1730339577764480044",P582,EXACT
AE_NEWS_0413,P534,,PLACE,보롬이(하논·하구구),호근동 도로 주행 차량의 연석·가로수 충돌 및 운전자 사망,2024-02-05,2월,겨울,새벽,,,교통사고,지역주민,FATAL,,RP_TRAFFIC_01,33.252,126.532,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/36994",P582,EXACT
AE_NEWS_0414,P536,,PLACE,삼다수숲길 지질트레일 1코스,강한 비바람으로 삼다수숲길 인근 차량 고립,2024-02-19,2월,겨울,저녁,비바람,,기상(호우·강풍),불특정다수,RESCUED,,RP_WIND_01,33.4306,126.6549,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20240219011500056",P584,EXACT
AE_NEWS_0415,P537,,PLACE,삼양해안도로,제주 삼양동 방파제 테트라포드에서 50대 남성이 추락해 사망,2024-07-25,7월,여름,오후,,,미끄럼,지역주민,FATAL,,RP_SLIP_TERRAIN,33.533141,126.589949,,,,,,,news,"세계일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100701.20240725133047001",P585,EXACT
AE_NEWS_0416,P539,,PLACE,엉알해안,제주 수월봉 해안 산책로입구 절벽 무너져 출입통제,2024-04-17,4월,봄,오전,,,낙석/붕괴,피해없음,NONE,,RP_ROCKFALL_01,33.2946,126.1627,,,,,,,news,"경향신문,https://www.khan.co.kr/article/202404171141001",P587,EXACT
AE_NEWS_0417,P540,,PLACE,예래생태마을체험축제,예래초등학교 인근 과수원에서 화재 발생(원인불명확),2026-05-10,5월,봄,오전,,,화재,피해없음,PROPERTY,,RP_FIRE_01,33.2460625,126.3913125,,,,,,,news,"제민일보, https://www.jemin.com/news/articleView.html?idxno=837256",P588,EXACT
AE_NEWS_0418,P542,,PLACE,오름터 민속마을,성읍민속마을교차로 남쪽에서 엔진톱에 팔꿈치 열상(원인불명확),2025-02-17,2월,겨울,오후,,,안전위험,지역주민,MINOR,,,33.38667,126.78528,,,,,,,news,"지금제주, https://www.jigeumjeju.com/news/articleView.html?idxno=83825",P590,EXACT
AE_NEWS_0419,P870,,PLACE,한라산둘레길 수악길,한라산 둘레길서 호우로 11명 고립,2025-09-02,9월,가을,오후,호우,,호우,관광객,RESCUED,,RP_RAIN_02,33.32897,126.607,,,,,,,news,"제주일보, http://www.jejunews.com/news/articleView.html?idxno=2220537",P591,EXACT
AE_NEWS_0420,,,UNRESOLVED,고내포구,고내포구에서 구엄포구 방면으로 주행하던 차량이 10m 절벽 아래로 추락,2024-07-23,7월,여름,오후,,,시설/인프라(교통위험),,SEVERE,,RP_TRAFFIC_01,33.48563,126.37818,,,,,,,news,"CBS노컷뉴스, https://www.nocutnews.co.kr/news/6182705",P592,
AE_NEWS_0421,,,UNRESOLVED,고내포구,고내포구 인근에서 낚시어선이 좌초됐으나 승선원 11명이 모두 구조,2025-11-01,11월,가을,야간,,,해양,근로자,RESCUED,,RP_DROWN_01,33.46647,126.33683,,,,,,,news,"연합뉴스TV, https://www.yonhapnewstv.co.kr/news/MYH202511012335548O0",P592,
AE_NEWS_0422,,,UNRESOLVED,고내포구,풍랑특보 속 카약 타다 표류,2024-09-22,9월,가을,오후,풍랑,,풍랑,지역주민,RESCUED,,RP_WAVE_02,33.46742,126.3376,,,,,,,news,"제주일보, http://www.jejunews.com/news/articleView.html?idxno=2213593",P592,
AE_NEWS_0423,,,UNRESOLVED,고내포구,고내포구에서 수영 중 성게에 발가락을 찔려 출혈과 피부 흑화가 발생,2025-07-24,7월,여름,오후,,,자연환경(벌/야생동물),지역주민,MINOR,,RP_ANIMAL_01,33.46742,126.3376,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/49860?feed=da&kakao_from=mainnews",P592,
AE_NEWS_0424,P869,,PLACE,한라산관음사코스,한라산 관음사 코스 정상인근 빙판서 50대 등산객 넘어져 발목 부상,2025-12-03,12월,겨울,오후,,,빙판 미끄럼 ,지역주민,RESCUED,,RP_SLIP_TERRAIN,33.4216,126.5499,,,,,,,news,"제주뉴스, https://www.jejunews.biz/news/articleView.html?idxno=97465",P593,REASSIGNED
AE_NEWS_0425,P869,,PLACE,한라산관음사코스,한라산 관음사 탐방로서 40대 관광객 산악사고,2026-02-01,2월,겨울,오전,,,무리산행,,SEVERE,,,33.4216,126.5499,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=99099",P593,REASSIGNED
AE_NEWS_0426,P869,,PLACE,한라산관음사코스,관음사코스 왕관릉 인근에서 하산중인 20대 영국인 여성 부상,2026-03-08,3월,봄,오후,,,비포장노면,관광객,MINOR,,,33.4216,126.5499,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=100115",P593,REASSIGNED
AE_NEWS_0427,P869,,PLACE,한라산관음사코스,한라산 관음사 코스에서 50대 남성 무릎 부상 구조,2026-06-01,6월,여름,오전,,,산악사고,,MINOR,,RP_MOUNTAIN_01,33.4216,126.5499,,,,,,,news,"제주뉴스, https://www.jejunews.biz/news/articleView.html?idxno=102879",P593,REASSIGNED
AE_NEWS_0428,P869,,PLACE,한라산관음사코스,한라산 관음사 코스 5-29지점을 등반 중이던 60대 남성 의식 잃음,2026-05-02,5월,봄,시간불명,,,무리산행,관광객,FATAL,,,33.4216,126.5499,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260430134700056?input=copy",P593,REASSIGNED
AE_NEWS_0429,P869,,PLACE,한라산관음사코스,한라산 관음사코스에서 산행 중이던 40대 남성 심정지 상태,2026-06-08,6월,여름,오전,,,무리산행,,UNKNOWN,,,33.4216,126.5499,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=103067",P593,REASSIGNED
AE_NEWS_0430,P564,,PLACE,한라산관음사코스,관음사에서 승용차가 전복돼 운전자가 병원으로 이송(원인불명확),2025-04-23,4월,봄,오후,,,시설/인프라(교통위험),,MINOR,,RP_TRAFFIC_01,33.42383333,126.558166666,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/46666",P593,PARTIAL2
AE_NEWS_0431,P869,,PLACE,한라산관음사코스,한라산 관음사 코스를 등반하던 50대 관광객이 호흡곤란·심정지로 구조,2024-12-27,12월,겨울,오후,,,,관광객,FATAL,,,33.4216,126.5499,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/43405",P593,REASSIGNED
AE_NEWS_0432,P869,,PLACE,한라산관음사코스,산행하던 남성이 심정지로 쓰러져 소방헬기로 병원 이송,2024-05-31,5월,봄,오전,,,무리산행,,FATAL,,,33.4216,126.5499,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/articles/articlesDetail/39204",P593,REASSIGNED
AE_NEWS_0433,P869,,PLACE,한라산관음사코스,탐방객이 말벌에 쏘여 호흡곤란을 호소했고 벌집을 제거함,2025-09-06,9월,가을,오전,,,자연환경(벌),,MINOR,,RP_ANIMAL_01,33.4216,126.5499,,,,,,,news,"KCTV제주(Daum), https://v.daum.net/v/3g7uTgSgwu",P593,REASSIGNED
AE_NEWS_0434,P869,,PLACE,한라산관음사코스,한라산 관음사 코스에서 산행 중 팔이 부러지는 부상을 입어 소방 대응,2024-12-25,12월,겨울,오전,,,골절,,SEVERE,,,33.4216,126.5499,,,,,,,news,"JIBS 제주방송, https://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2024122520542806663",P593,REASSIGNED
AE_NEWS_0435,P855,,PLACE,천아계곡,천아계곡서 트래킹 중 50대 관광객 2m 아래 추락,2024-11-06,11월,가을,오전,,,낙상,관광객,SEVERE,,RP_SLIP_TERRAIN,33.3972,126.4599,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=87585",P594,EXACT
AE_NEWS_0436,P416,,PLACE,마라도,마라도 방파제 인근 익수사고,2025-12-30,12월,겨울,오후,,,익수위험,,SEVERE,,RP_DROWN_01,33.120426,126.266944,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=98284",P595,PARTIAL
AE_NEWS_0437,P416,,PLACE,마라도,"사진 찍다 마라도 바다에 빠진 10대 아들 구하려던 50대 아버지, 의용소방대가 구조",2026-02-19,2월,겨울,오후,거센 파도,,안전시설부족,관광객,RESCUED,,,33.120426,126.266944,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=99601",P595,PARTIAL
AE_NEWS_0438,P416,,PLACE,마라도,고수온에 난류성 해파리 '푸른우산관해파리' 출몰,2025-12-23,12월,겨울,,수온상승,,푸른우산관해파리,,NONE,,,33.120426,126.266944,,,,,,,news,"한라일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01700201.20251223154116001",P595,PARTIAL
AE_NEWS_0439,P893,,PLACE,용수포구,용수포구 앞 해상 카약 전복,2026-01-06,1월,겨울,오후,겨울철바다,,안전시설부족,,RESCUED,,,33.323376,126.166415,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=98455",P596,EXACT
AE_NEWS_0440,P893,,PLACE,용수포구,용수리 해상에 설치된 해상 발사장이 거센 파도와 바람으로 원래 지점에서 이탈,2024-11-27,11월,겨울,,풍랑경보,,풍랑경보,,NONE,,RP_WAVE_02,33.323376,126.166415,,,,,,,news,"국민일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100201.20241127142538001",P596,EXACT
AE_NEWS_0441,P893,,PLACE,용수포구,용수포구 앞바다에서 서핑보드가 파도에 부서지며 관광객이 다침,2026-01-04,1월,겨울,오후,,,해양(파도),관광객,RESCUED,,RP_DROWN_01,33.323376,126.166415,,,,,,,news,"제주MBC, https://jejumbc.com/NewsArticle/817476",P596,EXACT
AE_NEWS_0442,P863,,PLACE,한라산둘레길 천아숲길,등산객 2명이 멧돼지를 발견해 우회하던 중 길 잃음,2026-03-08,3월,봄,오후,,,멧돼지(야생동물),,RESCUED,,RP_ANIMAL_01,33.409319,126.477044,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=100116",P597,PARTIAL2
AE_NEWS_0443,P749,,PLACE,따라비오름,기습 폭우에 제주 따라비오름 인근 도로에서 차량 고립,2025-09-05,9월,가을,오후,폭우,,교통위험,,RESCUED,,RP_TRAFFIC_01,33.387049,126.75349,,,,,,,news,"뉴시스, https://www.newsis.com/view/NISX20250905_0003317945",P598,EXACT
AE_NEWS_0444,P749,,PLACE,따라비오름,따라비오름 인근에서 70대 남성 길 잃음,2026-05-27,5월,봄,오후,,,길잃음,,RESCUED,,RP_LOST_01,33.387049,126.75349,,,,,,,news,"국민일보, https://www.kmib.co.kr/article/view.asp?arcid=0029881137&code=61122027&cp=nv",P598,EXACT
AE_NEWS_0445,P632,,PLACE,큰노꼬메오름,큰노꼬메 오름서 60대 여성 발목 부상,2024-12-25,12월,겨울,오전,,,비포장노면,지역주민,MINOR,,,33.386782,126.412227,,,,,,,news,"한라일보, https://www.ihalla.com/article.php?aid=1735093277766500044",P599,EXACT
AE_NEWS_0446,P632,,PLACE,큰노꼬메오름,큰노꼬메오름 인근 숲길에서 고사리 꺾던 60대 여성 심한 안개로 길 잃음,2026-04-29,4월,봄,오전,심한 안개,,경로이탈,지역주민,UNKNOWN,,RP_FOG_02,33.386782,126.412227,,,,,,,news,"제주메일, https://www.jejumaeil.net/news/articleView.html?idxno=400417",P599,EXACT
AE_NEWS_0447,P632,,PLACE,큰노꼬메오름,족은노꼬메오름에서 50대 여성 등반 중 넘어지는 사고,2026-06-01,6월,여름,오후,,,낙상,지역주민,MINOR,,RP_SLIP_TERRAIN,33.386782,126.412227,,,,,,,news,"제주뉴스, http://www.jejunews.biz/news/articleView.html?idxno=102879",P599,EXACT
AE_NEWS_0448,P632,,PLACE,큰노꼬메오름,노꼬메 오름서 60대 관광객 부부 길잃음,2025-04-07,4월,봄,오전,,,경로이탈,관광객,RESCUED,,,33.386782,126.412227,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250407111500056?input=copy",P599,EXACT
AE_NEWS_0449,P632,,PLACE,큰노꼬메오름,근처 도로에서 렌터카끼리 충돌해 탑승 관광객이 어깨·무릎 통증,2024-07-27,7월,여름,오후,,,시설/인프라(교통위험),관광객,MINOR,,RP_TRAFFIC_01,33.3891261,126.4114596,,,,,,,news,"제주MBC, https://jejumbc.com/article/Ar97it1vtqbKUEN",P599,EXACT
AE_NEWS_0450,P745,,PLACE,수월봉,"세계지질공원 수월봉 절벽 일부 붕괴, 탐방로 2km 통제(원인불명확)",2024-04-17,4월,봄,야간,,,쇄설층으로 약한 지층으로 인해 자연히 무너짐 추정,,NONE,,,33.29485,126.162609,,,,,,,news,"세계일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100701.20240417140425001",P600,EXACT
AE_NEWS_0451,P745,,PLACE,수월봉,수월봉 인근 해상 갯바위에서 낚시객 2명이 물이 차오르는 것을 인지하지 못해 고립,2026-02-04,2월,겨울,오전,,,해양(고립위험),불특정다수,RESCUED,,RP_DROWN_01,33.29485,126.162609,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20260204105300056",P600,EXACT
AE_NEWS_0452,P995,,PLACE,목장카페 드르쿰다,레저카트 타다 화재로 숨진 10대,2025-10-22,5월,봄,오후,,,안전시설부족,,FATAL,,,33.40926,126.770306,,,,,,,news,"문화일보, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01100501.20251022194105001",P601,EXACT
AE_NEWS_0453,P995,,PLACE,목장카페 드르쿰다,레이싱 카트 운행 중 구조물에 충돌해 충격으로 9세 아동 혀 끝 절단,2026-05-21,5월,봄,오전,,,안전시설부족,,SEVERE,,,33.40926,126.770306,,,,,,,news,"파이낸셜뉴스, https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=02100501.20260521052321001",P601,EXACT
AE_NEWS_0454,P832,,PLACE,붉은오름,돌부리에 걸려 넘어져 50대가 정강이 뼈 골절,2026-02-02,2월,겨울,오후,,,지형/노면(낙상),지역주민,MINOR,,RP_SLIP_TERRAIN,33.41188,126.42972,,,,,,,news,"국민일보, https://www.kmib.co.kr/article/view.asp?arcid=0029336132",P602,PARTIAL
AE_NEWS_0455,P796,,PLACE,궷물오름,하산 중에 20대 여성 발목 부상,2026-02-02,2월,겨울,오후,,,지형/노면(낙상),지역주민,MINOR,,RP_SLIP_TERRAIN,33.41188,126.42972,,,,,,,news,"국민일보, https://www.kmib.co.kr/article/view.asp?arcid=0029336133",P603,EXACT
AE_NEWS_0456,P767,,PLACE,모구리오름,모구리오름 인근에서 70대 여성이 고사리 채취 중 길을 잃어 구조,2025-04-21,4월,봄,오후,,,길잃음,지역주민,UNKNOWN,,RP_LOST_01,33.37765,126.80846,,,,,,,news,"제주도민일보, https://www.jejudomin.co.kr/news/articleView.html?idxno=310492",P604,EXACT
AE_NEWS_0457,P767,,PLACE,모구리오름,모구리오름 인근에서 고사리 채취 중 길을 잃음,2026-05-27,5월,봄,시간불명,,,길잃음,지역주민,RESCUED,,RP_LOST_01,33.37765,126.80846,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/61665",P604,EXACT
AE_NEWS_0458,,,UNRESOLVED,필십리음식특화거리,트럭 적재함이 칠십리음식특화거리 조형물과 충돌해 구조물이 붕괴,2025-12-24,12월,겨울,오후,,,교통위험,지역주민,PROPERTY,,RP_TRAFFIC_01,33.24463,126.56405,,,,,,,news,"SBS, https://news.sbs.co.kr/news/endPage.do?news_id=N1008380099",P605,
AE_NEWS_0459,,,UNRESOLVED,하수고동해수욕장,인근에서 전기차가 보행자와 부딪혀 40대가 병원으로 이송,2026-05-06,5월,봄,오후,,,교통위험,지역주민,MINOR,,RP_TRAFFIC_01,33.51489,126.95731,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=400576",P606,
AE_NEWS_0460,P196,,PLACE,용연구름다리,용연구름다리 인근 자전거를 타던 어린이가 내리막길을 내려오다 벽과 충돌,2026-05-06,5월,봄,오후,,,지형/노면(급경사),지역주민,MINOR,,,33.51536,126.51225,,,,,,,news,"제주매일, https://www.jejumaeil.net/news/articleView.html?idxno=400576",P607,PARTIAL
AE_NEWS_0461,P196,,PLACE,용연구름다리,음주상태로 용연 구름다리에 빠짐,2020-07-28,7월,여름,오후,,,음주/해양 (익수위험),,RESCUED,,RP_DROWN_01,33.51536,126.51225,,,,,,,news,"파이낸셜뉴스, https://www.fnnews.com/news/202007282307256405",P607,PARTIAL
AE_NEWS_0462,P895,,PLACE,세화항,세화항 방파제 인근에서 물이 차오르는것을인지 못하고 고립,2025-07-27,7월,여름,오후,,,해상사고,관광객,FATAL,,,33.52335,126.862339,,,,,,,news,"제주의소리, https://www.jejusori.net/news/articleView.html?idxno=438185",P608,EXACT
AE_NEWS_0463,P895,,PLACE,세화항,세화항 인근 해상에서 요트 고장으로 선체를 살피던 60대 선장 실종,2024-11-24,11월,가을,오후,,,,종사자(상인/근로자),FATAL,,,33.53333,126.85,,,,,,,news,"제주일보, https://www.jejunews.com/news/articleView.html?idxno=2214944",P608,EXACT
AE_NEWS_0464,P911,,PLACE,하도해수욕장,하도리 앞바다에서 물질하던 60대 해녀가 심정지 상태로 발견,2024-03-21,3월,봄,오후,,,해양(익수위험),종사자(상인/근로자),FATAL,,RP_DROWN_01,33.51291,126.89873,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20240321163500056",P609,EXACT
AE_NEWS_0465,P911,,PLACE,하도해수욕장,하도해수욕장에서 70대 여성이 쇠줄에 걸려 넘어짐,2024-06-27,6월,여름,오전,,,지형/노면(낙상),,MINOR,,RP_SLIP_TERRAIN,33.51291,126.89873,,,,,,,news,"KBS, https://v.daum.net/v/20240627215717378?f=p",P609,EXACT
AE_NEWS_0466,P896,,PLACE,운진항,운진항 50m 해상에서 물질하던 70대 해녀 사망,2024-03-21,3월,봄,오후,,,해양(익수위험),종사자(상인/근로자),FATAL,,RP_DROWN_01,33.2149,126.25139,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20240321163500056",P610,EXACT
AE_NEWS_0467,P896,,PLACE,운진항,운진항에서 50대 여성이 미끄러져 해상에 추락,2025-08-30,8월,여름,오전,,,해양(익수위험),지역주민,RESCUED,,RP_DROWN_01,33.2149,126.25139,,,,,,,news,"연합뉴스, https://www.yna.co.kr/view/AKR20250830027100056",P610,EXACT
AE_NEWS_0468,P636,,PLACE,토끼섬,풍랑 속 토끼섬 인근 해상에서 어선 2척이 좌초,2025-02-01,2월,겨울,오전,강풍,,해양/강풍,종사자,SEVERE,,RP_DROWN_01,33.52407,126.90274,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/44195",P611,EXACT
AE_NEWS_0469,P996,,PLACE,제주월드컵경기장,트레일러닝 경기 후 탈진 사고 2건이 발생(원인불명확),2025-10-19,10월,가을,오전,,,,불특정다수,MINOR,,,33.24587,126.50931,,,,,,,news,"제주뉴스, https://www.jejunews.biz/news/articleView.html?idxno=96215",P612,EXACT
AE_NEWS_0470,P917,,PLACE,추자도,추자도의 비탈길에서 넘어져 50대 남성이 머리를 다쳐 병원으로 이송,2024-04-29,4월,봄,야간,,,"지형/노면(급경사, 낙상)",,MINOR,,RP_SLIP_TERRAIN,33.96328,126.29696,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/38636?feed=da&kakao_from=mainnews",P613,EXACT
AE_NEWS_0471,P917,,PLACE,추자도,추자도의 숙소에서 깨진 유리에 넘어진 남성이 복부를 다쳐 병원으로 이송,2024-04-29,4월,봄,야간,,,시설/인프라,,MINOR,,,33.96328,126.29696,,,,,,,news,"JIBS, https://www.jibs.co.kr/news/articles/articlesDetail/38636?feed=da&kakao_from=mainnews",P613,EXACT
